mid,type,name,level,say,model,hp,hpShow,mp,phyAtt,phyAttMax,magicAtt,magicAttMax,taoAtt,taoAttMax,phyDef,phyDefMax,magicDef,magicDefMax,accurate,dodge,poisonRecover,heathRecover,attackSpeed,moveSpeed,aiparam,toattackarea,heart,relive,die,exp,nlexp,guardarea,aitype,moveInterval,reliveType,reliveTypeParam,status,summon,ExistTime,head,dropstate,cast,pathmode,fanyin,pureatk,puredef,tipsname,sex,aperture,unshandow,isrun,isshare,dropshow,playerModel,color,dieeffect,clientspeed,bloodY,showname,randomHpMin,shap
8369,1,三界塔四重守卫,103,测试,2104,2500000,1,0,3088,6176,3088,6176,3088,6176,3357,6715,1119,2238,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,13,,0,4,1,3088,0,三界塔四重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8370,1,三界塔四重守卫,108,测试,2017,4500000,1,0,3874,7748,3874,7748,3874,7748,1345,2691,4036,8073,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,13,,0,4,1,3874,0,三界塔四重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8371,1,三界塔四重守卫,104,测试,2010,2775000,1,0,3238,6476,3238,6476,3238,6476,3491,6982,1163,2327,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,13,,0,4,1,3238,0,三界塔四重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8372,1,三界塔四重守卫,104,测试,2059,2775000,1,0,3238,6476,3238,6476,3238,6476,1163,2327,3491,6982,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,33,,0,4,1,3238,0,三界塔四重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8373,1,三界塔四重守卫,105,测试,2035,2775000,1,0,3391,6783,3391,6783,3391,6783,3625,7251,1208,2417,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,34,,0,4,1,3391,0,三界塔四重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8374,1,三界塔四重守卫,105,测试,2045,2775000,1,0,3391,6783,3391,6783,3391,6783,1208,2417,3625,7251,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,30,,0,4,1,3391,0,三界塔四重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8375,1,三界塔四重守卫,109,测试,2107,4800000,1,0,4042,8084,4042,8084,4042,8084,4175,8350,1391,2783,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,49,,0,4,1,4042,0,三界塔四重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8376,1,三界塔四重守卫,106,测试,2082,3150000,1,0,3548,7098,3548,7098,3548,7098,1253,2507,3761,7522,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,13,,0,4,1,3549,0,三界塔四重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8377,1,三界塔四重守卫,106,测试,2073,3150000,1,0,3548,7098,3548,7098,3548,7098,3761,7522,1253,2507,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,43,,0,4,1,3549,0,三界塔四重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8378,1,三界塔四重守卫,107,测试,2093,3150000,1,0,3710,7420,3710,7420,3710,7420,1299,2599,3898,7797,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,48,,0,4,1,3710,0,三界塔四重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8379,1,三界塔四重守卫,107,测试,2071,3150000,1,0,3710,7420,3710,7420,3710,7420,3898,7797,1299,2599,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,52,,0,4,1,3710,0,三界塔四重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8380,1,三界塔四重守卫,110,测试,2072,5600000,1,0,4212,8426,4212,8426,4212,8426,1438,2876,4314,8629,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,54,,0,4,1,4213,0,三界塔四重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8381,1,三界塔五重守卫,110,测试,2022,4100000,1,0,4212,8426,4212,8426,4212,8426,4314,8629,1438,2876,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,13,,0,4,1,4213,0,三界塔五重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8382,1,三界塔五重守卫,110,测试,2003,4100000,1,0,4212,8426,4212,8426,4212,8426,1438,2876,4314,8629,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,13,,0,4,1,4213,0,三界塔五重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8383,1,三界塔五重守卫,111,测试,2000,4100000,1,0,4402,8804,4402,8804,4402,8804,4490,8980,1496,2993,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,13,,0,4,1,4402,0,三界塔五重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8384,1,三界塔五重守卫,111,测试,2016,4100000,1,0,4402,8804,4402,8804,4402,8804,1496,2993,4490,8980,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,13,,0,4,1,4402,0,三界塔五重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8385,1,三界塔五重守卫,115,测试,2034,6000000,1,0,5197,10395,5197,10395,5197,10395,5221,10443,1740,3481,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,13,,0,4,1,5197,0,三界塔五重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8386,1,三界塔五重守卫,112,测试,2046,4100000,1,0,4596,9192,4596,9192,4596,9192,1556,3113,4669,9339,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,13,,0,4,1,4596,0,三界塔五重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8387,1,三界塔五重守卫,112,测试,2057,4100000,1,0,4596,9192,4596,9192,4596,9192,4669,9339,1556,3113,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,13,,0,4,1,4596,0,三界塔五重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8388,1,三界塔五重守卫,113,测试,2083,4100000,1,0,4793,9586,4793,9586,4793,9586,1617,3234,4851,9702,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,13,,0,4,1,4793,0,三界塔五重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8389,1,三界塔五重守卫,113,测试,2104,4100000,1,0,4793,9586,4793,9586,4793,9586,4851,9702,1617,3234,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,13,,0,4,1,4793,0,三界塔五重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8390,1,三界塔五重守卫,118,测试,2017,7050000,1,0,5824,11648,5824,11648,5824,11648,1930,3861,5791,11583,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,13,,0,4,1,5824,0,三界塔五重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8391,1,三界塔五重守卫,114,测试,2010,4400000,1,0,4994,9988,4994,9988,4994,9988,5035,10071,1678,3357,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,13,,0,4,1,4994,0,三界塔五重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8392,1,三界塔五重守卫,114,测试,2059,4400000,1,0,4994,9988,4994,9988,4994,9988,1678,3357,5035,10071,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,33,,0,4,1,4994,0,三界塔五重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8393,1,三界塔五重守卫,115,测试,2035,4400000,1,0,5197,10395,5197,10395,5197,10395,5221,10443,1740,3481,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,34,,0,4,1,5197,0,三界塔五重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8394,1,三界塔五重守卫,115,测试,2045,4400000,1,0,5197,10395,5197,10395,5197,10395,1740,3481,5221,10443,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,30,,0,4,1,5197,0,三界塔五重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8395,1,三界塔五重守卫,119,测试,2107,8250000,1,0,6037,12074,6037,12074,6037,12074,5984,11968,1994,3989,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,49,,0,4,1,6037,0,三界塔五重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8396,1,三界塔五重守卫,116,测试,2082,4700000,1,0,5404,10808,5404,10808,5404,10808,1803,3606,5409,10819,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,13,,0,4,1,5404,0,三界塔五重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8397,1,三界塔五重守卫,116,测试,2073,4700000,1,0,5404,10808,5404,10808,5404,10808,5409,10819,1803,3606,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,43,,0,4,1,5404,0,三界塔五重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8398,1,三界塔五重守卫,117,测试,2093,4700000,1,0,5613,11226,5613,11226,5613,11226,1866,3733,5600,11200,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,48,,0,4,1,5613,0,三界塔五重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8399,1,三界塔五重守卫,117,测试,2071,4700000,1,0,5613,11226,5613,11226,5613,11226,5600,11200,1866,3733,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,52,,0,4,1,5613,0,三界塔五重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8400,1,三界塔五重守卫,120,测试,2072,9000000,1,0,6251,12503,6251,12503,6251,12503,2059,4118,6177,12355,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,54,,0,4,1,6251,0,三界塔五重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8401,1,三界塔六重守卫,120,测试,2022,6250000,1,0,6251,12503,6251,12503,6251,12503,6177,12355,2059,4118,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,13,,0,4,1,6251,0,三界塔六重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8402,1,三界塔六重守卫,120,测试,2003,6250000,1,0,6251,12503,6251,12503,6251,12503,2059,4118,6177,12355,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,13,,0,4,1,6251,0,三界塔六重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8403,1,三界塔六重守卫,121,测试,2000,6500000,1,0,6466,12933,6466,12933,6466,12933,6371,12742,2123,4247,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,13,,0,4,1,6466,0,三界塔六重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8404,1,三界塔六重守卫,121,测试,2016,6500000,1,0,6466,12933,6466,12933,6466,12933,2123,4247,6371,12742,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,13,,0,4,1,6466,0,三界塔六重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8405,1,三界塔六重守卫,125,测试,2034,11000000,1,0,7328,14656,7328,14656,7328,14656,7143,14286,2381,4762,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,13,,0,4,1,7328,0,三界塔六重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8406,1,三界塔六重守卫,122,测试,2046,7000000,1,0,6682,13364,6682,13364,6682,13364,2188,4376,6564,13129,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,13,,0,4,1,6682,0,三界塔六重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8407,1,三界塔六重守卫,122,测试,2057,7000000,1,0,6682,13364,6682,13364,6682,13364,6564,13129,2188,4376,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,13,,0,4,1,6682,0,三界塔六重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8408,1,三界塔六重守卫,123,测试,2083,7500000,1,0,6898,13796,6898,13796,6898,13796,2252,4505,6758,13516,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,13,,0,4,1,6898,0,三界塔六重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8409,1,三界塔六重守卫,123,测试,2104,7500000,1,0,6898,13796,6898,13796,6898,13796,6758,13516,2252,4505,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,13,,0,4,1,6898,0,三界塔六重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8410,1,三界塔六重守卫,128,测试,2017,12000000,1,0,7961,15923,7961,15923,7961,15923,2569,5139,7708,15417,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,13,,0,4,1,7961,0,三界塔六重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8411,1,三界塔六重守卫,124,测试,2010,8150000,1,0,7113,14226,7113,14226,7113,14226,6951,13902,2317,4634,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,13,,0,4,1,7113,0,三界塔六重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8412,1,三界塔六重守卫,124,测试,2059,8150000,1,0,7113,14226,7113,14226,7113,14226,2317,4634,6951,13902,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,33,,0,4,1,7113,0,三界塔六重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8413,1,三界塔六重守卫,125,测试,2035,8750000,1,0,7328,14656,7328,14656,7328,14656,7143,14286,2381,4762,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,34,,0,4,1,7328,0,三界塔六重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8414,1,三界塔六重守卫,125,测试,2045,8750000,1,0,7328,14656,7328,14656,7328,14656,2381,4762,7143,14286,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,30,,0,4,1,7328,0,三界塔六重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8415,1,三界塔六重守卫,129,测试,2107,13000000,1,0,8168,16336,8168,16336,8168,16336,7893,15786,2631,5262,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,49,,0,4,1,8168,0,三界塔六重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8416,1,三界塔六重守卫,126,测试,2082,9400000,1,0,7541,15082,7541,15082,7541,15082,2444,4889,7333,14667,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,13,,0,4,1,7541,0,三界塔六重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8417,1,三界塔六重守卫,126,测试,2073,9400000,1,0,7541,15082,7541,15082,7541,15082,7333,14667,2444,4889,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,43,,0,4,1,7541,0,三界塔六重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8418,1,三界塔六重守卫,127,测试,2093,10000000,1,0,7752,15506,7752,15506,7752,15506,2507,5015,7522,15045,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,48,,0,4,1,7753,0,三界塔六重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8419,1,三界塔六重守卫,127,测试,2071,10000000,1,0,7752,15506,7752,15506,7752,15506,7522,15045,2507,5015,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,52,,0,4,1,7753,0,三界塔六重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8420,1,三界塔六重守卫,130,测试,2072,15000000,1,0,8370,16742,8370,16742,8370,16742,2691,5382,8073,16147,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,54,,0,4,1,8371,0,三界塔六重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8421,1,三界塔七重守卫,130,测试,2022,12250000,1,0,8370,16742,8370,16742,8370,16742,8073,16147,2691,5382,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,13,,0,4,1,8371,0,三界塔七重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8422,1,三界塔七重守卫,132,测试,2003,12250000,1,0,8764,17530,8764,17530,8764,17530,2808,5617,8425,16851,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,13,,0,4,1,8765,0,三界塔七重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8423,1,三界塔七重守卫,132,测试,2000,13150000,1,0,8764,17530,8764,17530,8764,17530,8425,16851,2808,5617,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,13,,0,4,1,8765,0,三界塔七重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8424,1,三界塔七重守卫,134,测试,2016,13150000,1,0,9139,18278,9139,18278,9139,18278,2920,5840,8760,17520,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,13,,0,4,1,9139,0,三界塔七重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8425,1,三界塔七重守卫,134,测试,2034,17500000,1,0,9139,18278,9139,18278,9139,18278,8760,17520,2920,5840,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,13,,0,4,1,9139,0,三界塔七重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8426,1,三界塔七重守卫,140,测试,2046,13750000,1,0,10106,20212,10106,20212,10106,20212,3211,6423,9634,19269,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,13,,0,4,1,10106,0,三界塔七重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8427,1,三界塔七重守卫,136,测试,2057,13750000,1,0,9490,18980,9490,18980,9490,18980,9075,18150,3025,6050,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,13,,0,4,1,9490,0,三界塔七重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8428,1,三界塔七重守卫,136,测试,2083,15000000,1,0,9490,18980,9490,18980,9490,18980,3025,6050,9075,18150,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,13,,0,4,1,9490,0,三界塔七重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8429,1,三界塔七重守卫,138,测试,2104,15000000,1,0,9813,19627,9813,19627,9813,19627,9367,18735,3122,6245,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,13,,0,4,1,9813,0,三界塔七重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8430,1,三界塔七重守卫,138,测试,2017,20750000,1,0,9813,19627,9813,19627,9813,19627,3122,6245,9367,18735,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,13,,0,4,1,9813,0,三界塔七重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8431,1,三界塔七重守卫,145,测试,2010,15500000,1,0,10680,21361,10680,21361,10680,21361,10176,20353,3392,6784,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,13,,0,4,1,10680,0,三界塔七重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8432,1,三界塔七重守卫,140,测试,2059,15500000,1,0,10106,20212,10106,20212,10106,20212,3211,6423,9634,19269,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,33,,0,4,1,10106,0,三界塔七重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8433,1,三界塔七重守卫,140,测试,2035,16500000,1,0,10106,20212,10106,20212,10106,20212,9634,19269,3211,6423,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,34,,0,4,1,10106,0,三界塔七重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8434,1,三界塔七重守卫,142,测试,2045,16500000,1,0,10364,20728,10364,20728,10364,20728,3291,6583,9874,19749,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,30,,0,4,1,10364,0,三界塔七重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8435,1,三界塔七重守卫,142,测试,2107,24000000,1,0,10364,20728,10364,20728,10364,20728,9874,19749,3291,6583,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,49,,0,4,1,10364,0,三界塔七重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8436,1,三界塔七重守卫,149,测试,2082,17500000,1,0,10958,21916,10958,21916,10958,21916,3488,6976,10464,20928,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,13,,0,4,1,10958,0,三界塔七重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8437,1,三界塔七重守卫,144,测试,2073,17500000,1,0,10584,21170,10584,21170,10584,21170,10083,20167,3361,6722,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,43,,0,4,1,10585,0,三界塔七重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8438,1,三界塔七重守卫,144,测试,2093,18750000,1,0,10584,21170,10584,21170,10584,21170,3361,6722,10083,20167,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,48,,0,4,1,10585,0,三界塔七重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8439,1,三界塔七重守卫,146,测试,2071,18750000,1,0,10766,21532,10766,21532,10766,21532,10261,20523,3420,6841,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,52,,0,4,1,10766,0,三界塔七重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8440,1,三界塔七重守卫,150,测试,2072,30000000,1,0,11000,22000,11000,22000,11000,22000,3504,7009,10514,21028,10,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,54,,0,4,1,11000,0,三界塔七重BOSS1,0,1,,0,,1#6#2,,55,,,180,,,
8441,2,野猪大帝,60,测试,2059,250000,1,0,416,833,416,833,416,833,76,152,76,152,30,5,0,25,3000,1,,6,1000,3600,0,200000,10000,12,2,450,0,0,,0,,33,,0,4,1,416,0,神威狱,0,1,,0,,110202050#110302050#110802050#110402050#110602050#110702050#120202050#120302050#120802050#120402050#120602050#120702050#130202050#130302050#130802050#130402050#130602050#130702050,,55,,,180,,,
8442,2,祖玛教主,70,测试,2035,500000,1,0,566,1133,566,1133,566,1133,121,242,121,242,30,10,0,25,3000,1,Special,6,1000,3600,0,200000,10000,12,3,450,0,0,,0,,34,,0,4,1,566,0,神威狱,0,1,,0,,110202060#110302060#110802060#110402060#110602060#110702060#120202060#120302060#120802060#120402060#120602060#120702060#130202060#130302060#130802060#130402060#130602060#130702060,,55,,,180,,,
8443,2,赤月恶魔,80,测试,2110,750000,1,0,666,1333,666,1333,666,1333,184,368,184,368,30,15,0,25,3000,0,Special,6,1000,3600,0,200000,10000,12,3,450,0,0,,0,,42,,0,4,1,666,0,神威狱,0,1,,0,,110202070#110302070#110802070#110402070#110602070#110702070#120202070#120302070#120802070#120402070#120602070#120702070#130202070#130302070#130802070#130402070#130602070#130702070,,55,,,180,,,
8444,2,牛魔大帝,100,测试,2045,1000000,1,0,833,1666,833,1666,833,1666,266,532,266,532,30,20,0,25,3000,1,,6,1000,3600,0,200000,10000,12,2,450,0,0,,0,,30,,0,4,1,833,0,神威狱,0,1,,0,,110202080#110302080#110802080#110402080#110602080#110702080#120202080#120302080#120802080#120402080#120602080#120702080#130202080#130302080#130802080#130402080#130602080#130702080,,55,,,180,,,
8445,2,九尾妖狐,100,测试,2082,1500000,1,0,1200,2400,1200,2400,1200,2400,266,532,266,532,30,25,0,25,3000,1,,6,1000,3600,0,200000,10000,12,2,450,0,0,,0,,46,,0,4,1,1200,0,神威狱,0,1,,0,,110202080#110302080#110802080#110402080#110602080#110702080#120202080#120302080#120802080#120402080#120602080#120702080#130202080#130302080#130802080#130402080#130602080#130702080,,55,,,180,,,
8446,2,霜岭巨人,120,测试,2073,2500000,1,0,1200,2400,1200,2400,1200,2400,266,532,266,532,30,30,0,25,3000,1,,6,1000,3600,0,200000,10000,12,2,450,0,0,,0,,43,,0,4,1,1200,0,神威狱,0,1,,0,,110202083#110302083#110802083#110402083#110602083#110702083#120202083#120302083#120802083#120402083#120602083#120702083#130202083#130302083#130802083#130402083#130602083#130702083,,55,,,180,,,
8447,2,冰霜教主,140,测试,2087,5000000,1,0,3000,6000,3000,6000,3000,6000,266,532,266,532,30,35,0,25,3000,1,Special,6,1000,3600,0,200000,10000,12,3,450,0,0,,0,,41,,0,4,1,1200,0,神威狱,0,1,,0,,110202086#110302086#110802086#110402086#110602086#110702086#120202086#120302086#120802086#120402086#120602086#120702086#130202086#130302086#130802086#130402086#130602086#130702086,,55,,,180,,,
8448,2,朽木树精,160,测试,2071,7000000,1,0,5000,10000,5000,10000,5000,10000,0,0,2500,5000,30,40,0,25,2000,1,Special,6,1000,3600,0,200000,10000,12,3,450,0,0,,0,,52,,0,4,1,2333,0,神威狱,0,1,,0,,110202086#110302086#110802086#110402086#110602086#110702086#120202086#120302086#120802086#120402086#120602086#120702086#130202086#130302086#130802086#130402086#130602086#130702086,,55,,,180,,,
8449,2,雷炎教主,160,测试,2093,7000000,1,0,5000,10000,5000,10000,5000,10000,266,532,266,532,30,45,0,25,2000,1,Special,6,1000,3600,0,200000,10000,12,3,450,0,0,,0,,48,,0,4,1,2333,0,神威狱,0,1,,0,,110202089#110302089#110802089#110402089#110602089#110702089#120202089#120302089#120802089#120402089#120602089#120702089#130202089#130302089#130802089#130402089#130602089#130702089,,55,,,180,,,
8450,2,铁血魔王,200,测试,2120,9000000,1,0,8000,16000,8000,16000,8000,16000,2000,4000,2000,4000,30,50,0,25,1500,1,Special,6,1000,3600,0,200000,10000,12,3,450,0,0,,0,,69,,0,4,1,2500,0,神威狱,0,1,,0,,110202089#110302089#110802089#110402089#110602089#110702089#120202089#120302089#120802089#120402089#120602089#120702089#130202089#130302089#130802089#130402089#130602089#130702089,,55,,,180,,,
8464,2,赤焰鹰魔,200,测试,2072,16000000,1,0,12000,20000,12000,20000,12000,20000,4000,8000,4000,8000,30,50,0,50,2000,1,Special,16,1000,86400,0,200000,10000,12,3,450,0,0,,0,,54,,0,4,1,1750,0,神威狱,,,,,,110202092#110302092#110802092#110402092#110602092#110702092#120202092#120302092#120802092#120402092#120602092#120702092#130202092#130302092#130802092#130402092#130602092#130702092,,55,,,,,,
